"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","dataset","epochs","hidden_layers","lr","val_split","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/val_loss"
"Reacher6_arch10_lr0.001_batch16_valS0.5_relu","finished","-","","","2025-12-08T13:05:41.000Z","116","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.001","0.5","77","0.0010000000474974513","0.5212928652763367","0.65025395154953"
"Reacher6_arch10_lr0.001_batch16_valS0.8_tanh","finished","-","","","2025-12-08T13:04:18.000Z","82","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.001","0.8","64","0.0010000000474974513","0.38922256231307983","0.8670859932899475"
"Reacher6_arch10_lr0.001_batch16_valS0.8_relu","finished","-","","","2025-12-08T13:02:53.000Z","83","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.001","0.8","66","0.0010000000474974513","0.482567697763443","0.7393279671669006"
"Reacher6_arch10_lr0.01_batch128_valS0.05_tanh","finished","-","","","2025-12-08T13:02:25.000Z","27","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","55","0.009999999776482582","1.0159739255905151","1.0167659521102903"
"Reacher6_arch10_lr0.01_batch128_valS0.05_relu","finished","-","","","2025-12-08T13:01:34.000Z","50","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","116","0.009999999776482582","0.8390810489654541","0.8359538912773132"
"Reacher6_arch10_lr0.01_batch128_valS0.1_tanh","finished","-","","","2025-12-08T13:01:08.000Z","25","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","52","0.009999999776482582","1.005383849143982","1.0011178255081177"
"Reacher6_arch10_lr0.01_batch128_valS0.1_relu","finished","-","","","2025-12-08T13:00:37.000Z","30","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","66","0.009999999776482582","0.7601518034934998","0.7646065354347229"
"Reacher6_arch6_lr0.01_batch16_valS0.2_tanh","finished","-","","","2025-12-08T13:00:32.000Z","801","","tanh","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.2","117","0.009999999776482582","1.0637623071670532","1.1170024871826172"
"Reacher6_arch10_lr0.01_batch128_valS0.2_tanh","finished","-","","","2025-12-08T13:00:10.000Z","26","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","58","0.009999999776482582","0.9703078269958496","0.9772281050682068"
"Reacher6_arch10_lr0.01_batch128_valS0.2_relu","finished","-","","","2025-12-08T12:59:37.000Z","32","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","76","0.009999999776482582","0.7234306931495667","0.7360594272613525"
"Reacher6_arch10_lr0.01_batch128_valS0.5_tanh","finished","-","","","2025-12-08T12:59:13.000Z","24","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","62","0.009999999776482582","0.9713066816329956","0.9826286435127258"
"Reacher6_arch10_lr0.01_batch128_valS0.5_relu","finished","-","","","2025-12-08T12:58:39.000Z","33","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","96","0.009999999776482582","0.7616190910339355","0.7689721584320068"
"Reacher6_arch10_lr0.01_batch128_valS0.8_tanh","finished","-","","","2025-12-08T12:58:20.000Z","18","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","61","0.009999999776482582","0.8908941745758057","0.9074865579605104"
"Reacher6_arch10_lr0.01_batch128_valS0.8_relu","finished","-","","","2025-12-08T12:57:57.000Z","22","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","75","0.009999999776482582","0.6311428546905518","0.723504900932312"
"Reacher6_arch10_lr0.01_batch64_valS0.05_tanh","finished","-","","","2025-12-08T12:56:42.000Z","74","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","113","0.009999999776482582","1.0267150402069092","1.039825439453125"
"Reacher6_arch10_lr0.01_batch64_valS0.05_relu","finished","-","","","2025-12-08T12:55:16.000Z","85","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","135","0.009999999776482582","0.7158890962600708","0.7291073203086853"
"Reacher6_arch10_lr0.01_batch64_valS0.1_tanh","finished","-","","","2025-12-08T12:54:41.000Z","34","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","51","0.009999999776482582","1.018596053123474","1.0447052717208862"
"Reacher6_arch6_lr0.01_batch16_valS0.2_relu","finished","-","","","2025-12-08T12:53:07.000Z","444","","relu","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.2","63","0.009999999776482582","0.8509888052940369","0.8568243384361267"
"Reacher6_arch10_lr0.01_batch64_valS0.1_relu","finished","-","","","2025-12-08T12:52:48.000Z","112","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","182","0.009999999776482582","0.7219631671905518","0.728521466255188"
"Reacher6_arch10_lr0.01_batch64_valS0.2_tanh","finished","-","","","2025-12-08T12:51:41.000Z","66","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","111","0.009999999776482582","1.0267446041107178","1.0398430824279783"
"Reacher6_arch10_lr0.01_batch64_valS0.2_relu","finished","-","","","2025-12-08T12:50:34.000Z","66","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","111","0.009999999776482582","0.7167991995811462","0.7396699786186218"
"Reacher6_arch10_lr0.01_batch64_valS0.5_tanh","finished","-","","","2025-12-08T12:50:01.000Z","32","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","59","0.009999999776482582","1.0242149829864502","1.012750267982483"
"Reacher6_arch10_lr0.01_batch64_valS0.5_relu","finished","-","","","2025-12-08T12:49:14.000Z","46","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","92","0.009999999776482582","0.7210751175880432","0.7364712953567505"
"Reacher6_arch10_lr0.01_batch64_valS0.8_tanh","finished","-","","","2025-12-08T12:48:47.000Z","26","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","59","0.009999999776482582","1.0127943754196167","1.029464602470398"
"Reacher6_arch10_lr0.01_batch64_valS0.8_relu","finished","-","","","2025-12-08T12:48:08.000Z","37","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","91","0.009999999776482582","0.9938597083091736","1.0018210411071775"
"Reacher6_arch10_lr0.01_batch32_valS0.05_tanh","finished","-","","","2025-12-08T12:47:09.000Z","58","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","53","0.009999999776482582","1.0355494022369385","1.0195369720458984"
"Reacher6_arch6_lr0.01_batch16_valS0.5_tanh","finished","-","","","2025-12-08T12:46:07.000Z","419","","tanh","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.5","64","0.009999999776482582","1.1004014015197754","1.117457628250122"
"Reacher6_arch10_lr0.01_batch32_valS0.05_relu","finished","-","","","2025-12-08T12:44:59.000Z","129","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","121","0.009999999776482582","1.0009950399398804","0.9970476031303406"
"Reacher6_arch10_lr0.01_batch32_valS0.1_tanh","finished","-","","","2025-12-08T12:44:04.000Z","54","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","50","0.009999999776482582","1.039767146110535","1.037850022315979"
"Reacher6_arch10_lr0.01_batch32_valS0.1_relu","finished","-","","","2025-12-08T12:43:08.000Z","55","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","50","0.009999999776482582","1.0013892650604248","0.9957651495933532"
"Reacher6_arch10_lr0.01_batch32_valS0.2_tanh","finished","-","","","2025-12-08T12:42:06.000Z","61","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","59","0.009999999776482582","1.0410107374191284","1.030647039413452"
"Reacher6_arch10_lr0.01_batch32_valS0.2_relu","finished","-","","","2025-12-08T12:41:00.000Z","65","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","67","0.009999999776482582","0.9998343586921692","1.004097580909729"
"Reacher6_arch10_lr0.01_batch32_valS0.5_tanh","finished","-","","","2025-12-08T12:39:35.000Z","84","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","99","0.009999999776482582","1.0401058197021484","1.050349235534668"
"Reacher6_arch10_lr0.01_batch32_valS0.5_relu","finished","-","","","2025-12-08T12:38:35.000Z","59","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","69","0.009999999776482582","0.9989072680473328","1.00294291973114"
"Reacher6_arch10_lr0.01_batch32_valS0.8_tanh","finished","-","","","2025-12-08T12:37:14.000Z","80","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","112","0.009999999776482582","1.0374886989593506","1.0127081871032717"
"Reacher6_arch10_lr0.01_batch32_valS0.8_relu","finished","-","","","2025-12-08T12:36:24.000Z","50","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","71","0.009999999776482582","0.9940381050109864","1.0021473169326782"
"Reacher6_arch6_lr0.01_batch16_valS0.5_relu","finished","-","","","2025-12-08T12:36:12.000Z","593","","relu","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.5","98","0.009999999776482582","0.7258734703063965","0.7460498809814453"
"Reacher6_arch10_lr0.01_batch16_valS0.05_tanh","finished","-","","","2025-12-08T12:34:01.000Z","141","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","75","0.009999999776482582","1.0701316595077517","1.050288438796997"
"Reacher6_arch10_lr0.01_batch16_valS0.05_relu","finished","-","","","2025-12-08T12:32:00.000Z","120","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","61","0.009999999776482582","1.0014196634292605","0.9979394674301147"
"Reacher6_arch10_lr0.01_batch16_valS0.1_tanh","finished","-","","","2025-12-08T12:30:19.000Z","100","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","52","0.009999999776482582","1.06670081615448","1.0914851427078247"
"Reacher6_arch6_lr0.01_batch16_valS0.8_tanh","finished","-","","","2025-12-08T12:29:24.000Z","406","","tanh","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.8","73","0.009999999776482582","1.0954328775405884","1.0818134546279907"
"Reacher6_arch10_lr0.01_batch16_valS0.1_relu","finished","-","","","2025-12-08T12:28:18.000Z","120","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","65","0.009999999776482582","1.0017777681350708","0.9968841671943665"
"Reacher6_arch10_lr0.01_batch16_valS0.2_tanh","finished","-","","","2025-12-08T12:26:45.000Z","92","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","51","0.009999999776482582","1.0581421852111816","1.052348017692566"
"Reacher6_arch10_lr0.01_batch16_valS0.2_relu","finished","-","","","2025-12-08T12:23:22.000Z","201","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","113","0.009999999776482582","1.0003670454025269","1.004921317100525"
"Reacher6_arch10_lr0.01_batch16_valS0.5_tanh","finished","-","","","2025-12-08T12:20:20.000Z","181","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","120","0.009999999776482582","1.059653639793396","1.0503110885620115"
"Reacher6_arch6_lr0.01_batch16_valS0.8_relu","finished","-","","","2025-12-08T12:19:49.000Z","574","","relu","16","Reacher6","400","[107,107,107,107,107,107]","0.01","0.8","103","0.009999999776482582","0.7287617921829224","0.7773165702819824"
"Reacher6_arch10_lr0.01_batch16_valS0.5_relu","finished","-","","","2025-12-08T12:19:02.000Z","77","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","51","0.009999999776482582","0.9990004301071168","1.003178954124451"
"Reacher6_arch6_lr0.1_batch128_valS0.05_tanh","finished","-","","","2025-12-08T12:18:58.000Z","50","","tanh","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","55","0.10000000149011612","1.2497899532318115","1.3179032802581787"
"Reacher6_arch6_lr0.1_batch128_valS0.05_relu","finished","-","","","2025-12-08T12:18:09.000Z","48","","relu","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","54","0.10000000149011612","1.0044785737991333","1.0004454851150513"
"Reacher6_arch6_lr0.1_batch128_valS0.1_tanh","finished","-","","","2025-12-08T12:16:42.000Z","85","","tanh","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.1","103","0.10000000149011612","1.2445541620254517","1.395972728729248"
"Reacher6_arch10_lr0.01_batch16_valS0.8_tanh","finished","-","","","2025-12-08T12:16:14.000Z","167","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","136","0.009999999776482582","1.0510809421539309","1.0517209768295288"
"Reacher6_arch6_lr0.1_batch128_valS0.1_relu","finished","-","","","2025-12-08T12:15:55.000Z","46","","relu","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.1","51","0.10000000149011612","1.0040196180343628","0.999792218208313"
"Reacher6_arch6_lr0.1_batch128_valS0.2_tanh","finished","-","","","2025-12-08T12:14:45.000Z","69","","tanh","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.2","82","0.10000000149011612","1.254581093788147","1.1828083992004397"
"Reacher6_arch10_lr0.01_batch16_valS0.8_relu","finished","-","","","2025-12-08T12:13:58.000Z","136","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","112","0.009999999776482582","0.994504690170288","1.0022377967834473"
"Reacher6_arch6_lr0.1_batch128_valS0.2_relu","finished","-","","","2025-12-08T12:13:55.000Z","49","","relu","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.2","54","0.10000000149011612","1.002990484237671","1.009445309638977"
"Reacher6_arch10_lr0.1_batch128_valS0.05_tanh","finished","-","","","2025-12-08T12:13:24.000Z","33","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","70","0.10000000149011612","1.1552671194076538","1.1421092748641968"
"Reacher6_arch6_lr0.1_batch128_valS0.5_tanh","finished","-","","","2025-12-08T12:13:06.000Z","48","","tanh","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.5","60","0.10000000149011612","1.238932967185974","1.2079405784606934"
"Reacher6_arch10_lr0.1_batch128_valS0.05_relu","finished","-","","","2025-12-08T12:12:56.000Z","26","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","55","0.10000000149011612","1.0038459300994873","0.9979945421218872"
"Reacher6_arch10_lr0.1_batch128_valS0.1_tanh","finished","-","","","2025-12-08T12:12:21.000Z","35","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","75","0.10000000149011612","1.1562137603759766","1.2024962902069092"
"Reacher6_arch6_lr0.1_batch128_valS0.5_relu","finished","-","","","2025-12-08T12:12:21.000Z","44","","relu","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.5","54","0.10000000149011612","1.0011178255081177","1.0047580003738403"
"Reacher6_arch10_lr0.1_batch128_valS0.1_relu","finished","-","","","2025-12-08T12:11:50.000Z","30","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","67","0.10000000149011612","1.004026174545288","0.9969528913497924"
"Reacher6_arch6_lr0.1_batch128_valS0.8_tanh","finished","-","","","2025-12-08T12:11:34.000Z","46","","tanh","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.8","62","0.10000000149011612","1.238366723060608","1.1907594203948977"
"Reacher6_arch10_lr0.1_batch128_valS0.2_tanh","finished","-","","","2025-12-08T12:11:11.000Z","38","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","90","0.10000000149011612","1.1590276956558228","1.1384334564208984"
"Reacher6_arch10_lr0.1_batch128_valS0.2_relu","finished","-","","","2025-12-08T12:10:47.000Z","23","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","53","0.10000000149011612","1.0026158094406128","1.0052142143249512"
"Reacher6_arch6_lr0.1_batch128_valS0.8_relu","finished","-","","","2025-12-08T12:10:39.000Z","54","","relu","128","Reacher6","400","[107,107,107,107,107,107]","0.1","0.8","71","0.10000000149011612","0.9955956935882568","1.002838134765625"
"Reacher6_arch10_lr0.1_batch128_valS0.5_tanh","finished","-","","","2025-12-08T12:10:27.000Z","19","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","50","0.10000000149011612","1.1281183958053589","1.099746823310852"
"Reacher6_arch10_lr0.1_batch128_valS0.5_relu","finished","-","","","2025-12-08T12:10:06.000Z","20","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","55","0.10000000149011612","1.0009891986846924","1.0050371885299685"
"Reacher6_arch10_lr0.1_batch128_valS0.8_tanh","finished","-","","","2025-12-08T12:09:40.000Z","24","","tanh","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","83","0.10000000149011612","1.1486778259277344","1.2205339670181274"
"Reacher6_arch10_lr0.1_batch128_valS0.8_relu","finished","-","","","2025-12-08T12:09:01.000Z","38","","relu","128","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","142","0.10000000149011612","0.9957606792449952","1.0026016235351562"
"Reacher6_arch10_lr0.1_batch64_valS0.05_tanh","finished","-","","","2025-12-08T12:08:07.000Z","53","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","80","0.10000000149011612","1.2486510276794434","1.2566578388214111"
"Reacher6_arch6_lr0.1_batch64_valS0.05_tanh","finished","-","","","2025-12-08T12:07:57.000Z","161","","tanh","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","90","0.10000000149011612","1.3973020315170288","1.5158886909484863"
"Reacher6_arch10_lr0.1_batch64_valS0.05_relu","finished","-","","","2025-12-08T12:07:31.000Z","36","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","53","0.10000000149011612","1.0054004192352295","1.0006868839263916"
"Reacher6_arch10_lr0.1_batch64_valS0.1_tanh","finished","-","","","2025-12-08T12:06:27.000Z","63","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","97","0.10000000149011612","1.230129361152649","1.366785764694214"
"Reacher6_arch6_lr0.1_batch64_valS0.05_relu","finished","-","","","2025-12-08T12:06:13.000Z","103","","relu","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","58","0.10000000149011612","1.005923628807068","1.0024549961090088"
"Reacher6_arch10_lr0.1_batch64_valS0.1_relu","finished","-","","","2025-12-08T12:05:54.000Z","32","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","50","0.10000000149011612","1.0060131549835205","0.9991753697395324"
"Reacher6_arch10_lr0.1_batch64_valS0.2_tanh","finished","-","","","2025-12-08T12:05:07.000Z","46","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","74","0.10000000149011612","1.219735622406006","1.228222370147705"
"Reacher6_arch10_lr0.1_batch64_valS0.2_relu","finished","-","","","2025-12-08T12:04:32.000Z","34","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","54","0.10000000149011612","1.004605770111084","1.0117133855819702"
"Reacher6_arch6_lr0.1_batch64_valS0.1_tanh","finished","-","","","2025-12-08T12:04:23.000Z","109","","tanh","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.1","60","0.10000000149011612","1.3878424167633057","1.3297337293624878"
"Reacher6_arch10_lr0.1_batch64_valS0.5_tanh","finished","-","","","2025-12-08T12:03:52.000Z","39","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","72","0.10000000149011612","1.2751349210739136","1.246800184249878"
"Reacher6_arch10_lr0.1_batch64_valS0.5_relu","finished","-","","","2025-12-08T12:03:25.000Z","26","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","50","0.10000000149011612","1.0041735172271729","1.0050125122070312"
"Reacher6_arch10_lr0.1_batch64_valS0.8_tanh","finished","-","","","2025-12-08T12:02:57.000Z","27","","tanh","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","61","0.10000000149011612","1.2178936004638672","1.1462923288345337"
"Reacher6_arch6_lr0.1_batch64_valS0.1_relu","finished","-","","","2025-12-08T12:02:56.000Z","86","","relu","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.1","50","0.10000000149011612","1.006244421005249","1.0033529996871948"
"Reacher6_arch10_lr0.1_batch64_valS0.8_relu","finished","-","","","2025-12-08T12:02:26.000Z","30","","relu","64","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","73","0.10000000149011612","0.9994486570358276","1.008875012397766"
"Reacher6_arch10_lr0.1_batch32_valS0.05_tanh","finished","-","","","2025-12-08T12:01:23.000Z","62","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","56","0.10000000149011612","1.377623200416565","1.334299087524414"
"Reacher6_arch6_lr0.1_batch64_valS0.2_tanh","finished","-","","","2025-12-08T12:01:06.000Z","109","","tanh","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.2","60","0.10000000149011612","1.3890669345855713","1.8676899671554563"
"Reacher6_arch6_lr0.1_batch64_valS0.2_relu","finished","-","","","2025-12-08T11:59:32.000Z","93","","relu","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.2","54","0.10000000149011612","1.00460946559906","1.0081660747528076"
"Reacher6_arch10_lr0.1_batch32_valS0.05_relu","finished","-","","","2025-12-08T11:59:22.000Z","120","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","116","0.10000000149011612","1.0085268020629885","1.0047423839569092"
"Reacher6_arch6_lr0.1_batch64_valS0.5_tanh","finished","-","","","2025-12-08T11:58:06.000Z","85","","tanh","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.5","54","0.10000000149011612","1.4060875177383425","1.493741154670715"
"Reacher6_arch10_lr0.1_batch32_valS0.1_tanh","finished","-","","","2025-12-08T11:57:42.000Z","99","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","95","0.10000000149011612","1.3585636615753174","1.2264691591262815"
"Reacher6_arch10_lr0.1_batch32_valS0.1_relu","finished","-","","","2025-12-08T11:56:47.000Z","54","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","51","0.10000000149011612","1.008096694946289","1.0011286735534668"
"Reacher6_arch6_lr0.1_batch64_valS0.5_relu","finished","-","","","2025-12-08T11:56:38.000Z","87","","relu","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.5","55","0.10000000149011612","1.003704309463501","1.010035753250122"
"Reacher6_arch10_lr0.1_batch32_valS0.2_tanh","finished","-","","","2025-12-08T11:55:36.000Z","70","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","72","0.10000000149011612","1.317637920379639","1.649872660636902"
"Reacher6_arch6_lr0.1_batch64_valS0.8_tanh","finished","-","","","2025-12-08T11:55:12.000Z","85","","tanh","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.8","59","0.10000000149011612","1.3469361066818235","1.2772493362426758"
"Reacher6_arch10_lr0.1_batch32_valS0.2_relu","finished","-","","","2025-12-08T11:53:52.000Z","103","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","103","0.10000000149011612","1.0064243078231812","1.0097590684890747"
"Reacher6_arch6_lr0.1_batch64_valS0.8_relu","finished","-","","","2025-12-08T11:53:25.000Z","106","","relu","64","Reacher6","400","[107,107,107,107,107,107]","0.1","0.8","72","0.10000000149011612","0.9970451593399048","1.0027235746383667"
"Reacher6_arch10_lr0.1_batch32_valS0.5_tanh","finished","-","","","2025-12-08T11:52:53.000Z","58","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","66","0.10000000149011612","1.3712856769561768","1.1997863054275513"
"Reacher6_arch10_lr0.1_batch32_valS0.5_relu","finished","-","","","2025-12-08T11:51:51.000Z","61","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","71","0.10000000149011612","1.0050712823867798","1.0150541067123413"
"Reacher6_arch10_lr0.1_batch32_valS0.8_tanh","finished","-","","","2025-12-08T11:50:33.000Z","77","","tanh","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","108","0.10000000149011612","1.3367482423782349","1.3858940601348877"
"Reacher6_arch10_lr0.1_batch32_valS0.8_relu","finished","-","","","2025-12-08T11:49:46.000Z","46","","relu","32","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","65","0.10000000149011612","1.0008010864257812","1.019913673400879"
"Reacher6_arch6_lr0.1_batch32_valS0.05_tanh","finished","-","","","2025-12-08T11:49:23.000Z","241","","tanh","32","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","65","0.10000000149011612","1.6359658241271973","1.4958410263061523"
"Reacher6_arch6_lr0.1_batch32_valS0.05_relu","finished","-","","","2025-12-08T11:46:15.000Z","187","","relu","32","Reacher6","400","[107,107,107,107,107,107]","0.1","0.05","50","0.10000000149011612","1.008317232131958","1.003738284111023"
"Reacher6_arch10_lr0.1_batch16_valS0.05_tanh","finished","-","","","2025-12-08T11:45:13.000Z","272","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","141","0.10000000149011612","1.5769436359405518","1.7596629858016968"
"Reacher6_arch10_lr0.1_batch16_valS0.05_relu","finished","-","","","2025-12-08T11:43:26.000Z","107","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","55","0.10000000149011612","1.011409044265747","1.0030349493026731"
"Reacher6_arch10_lr0.1_batch16_valS0.1_tanh","finished","-","","","2025-12-08T11:41:48.000Z","97","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","51","0.10000000149011612","1.5195157527923584","1.3395620584487915"
"Reacher6_arch6_lr0.1_batch32_valS0.1_tanh","finished","-","","","2025-12-08T11:41:39.000Z","275","","tanh","32","Reacher6","400","[107,107,107,107,107,107]","0.1","0.1","77","0.10000000149011612","1.6119790077209473","1.509437918663025"
"Reacher6_arch10_lr0.1_batch16_valS0.1_relu","finished","-","","","2025-12-08T11:40:09.000Z","98","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","52","0.10000000149011612","1.011996865272522","1.0031177997589111"
"Reacher6_arch10_lr0.1_batch16_valS0.2_tanh","finished","-","","","2025-12-08T11:38:35.000Z","93","","tanh","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","51","0.10000000149011612","1.6899315118789673","1.307666897773743"
"Reacher6_arch10_lr0.1_batch16_valS0.2_relu","finished","-","","","2025-12-08T11:36:47.000Z","107","","relu","16","Reacher6","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","61","0.10000000149011612","1.0101367235183716","1.0120606422424316"
